ID,Upvotes
85871,270.6
360723,1458.3
200645,88.1
180440,1363.4
9158,173.4
295966,7018.9
131958,796.3
168051,220.2
246426,491.7
195598,431.8
6177,363.9
10574,143.9
181076,943.2
170742,255.9
123659,170.7
333658,2084.4
293962,158.7
423136,685.9
90343,88.9
32867,237.4
143820,1071.6
16783,744.2
286877,604.1
422113,55.1
42145,1750.6
377322,179.7
232647,21.2
320851,117.9
74336,569.7
121520,53.1
46307,212.7
137345,119.5
426975,50.2
126697,73.3
188080,362.8
399469,139.6
132942,283.0
199602,536.0
335704,1467.4
20602,179.1
458202,487.7
74016,125.0
374627,453.6
169941,638.9
267769,730.3
108489,28.3
51782,95.0
160092,47.3
152160,467.7
162504,85.2
286106,668.7
331480,486.3
451655,75.9
311726,163.7
199325,207.3
24806,35.1
237104,137.4
252830,314.7
273090,86.3
115172,95.6
28445,359.3
153732,440.3
40870,14.9
212207,27.3
411175,57.8
213177,58.3
149578,85.7
329243,80.0
26565,968.8
242893,671.6
163630,727.9
11802,1175.0
434228,332.4
277388,537.4
116623,1482.5
12726,1119.2
92182,279.4
308356,21.6
342196,108.7
435921,170.5
117479,1508.0
20084,559.4
110267,1243.4
211485,97.7
52505,198.2
105490,80.8
400015,83.5
376091,423.4
169994,98.1
447639,168.5
371187,84.3
90597,15.0
142364,62.2
337332,112.4
381967,80.4
333824,1905.2
148970,73.4
164926,53.9
283475,537.6
385738,252.7
351580,6194.6
252511,103.0
74994,9.9
181215,32.4
175240,64.7
326299,60.2
147014,136.9
43,213.2
168852,40.2
139899,1353.2
92827,185.5
165023,225.4
65135,1567.9
438924,9.1
124065,259.7
468868,1585.2
395456,23.2
80156,533.3
279666,600.5
255179,3121.4
30329,145.9
351240,78.5
330034,167.5
12342,142.3
327306,600.0
110149,9.1
368744,16.4
96337,163.7
343321,742.6
79366,199.2
199920,218.3
22910,72.1
446787,136.1
367361,314.0
272292,67.1
333092,40.0
192137,406.4
82097,86.1
98490,167.5
114358,771.8
405496,97.3
464141,181.7
34565,24.2
446335,51.7
38895,372.3
326932,1111.0
461640,617.9
386626,126.3
217886,81.1
321498,289.7
247211,1783.3
25731,928.6
202584,25.2
99937,39.7
92509,22.3
306100,2667.1
45223,152.1
72671,135.3
55616,147.7
398035,45.8
154437,253.6
468623,1100.2
316964,83.9
232389,13746.6
208692,431.5
64213,85.4
204826,286.7
296884,451.8
387856,431.0
52733,145.1
433114,109.9
57249,125.2
162316,81.3
422712,24.5
444109,96.6
349477,602.8
207955,2686.7
128102,463.3
411957,10.2
294032,542.9
223753,102.0
357921,715.9
73844,83.9
365578,46.1
380793,98.6
185815,301.4
221374,57.7
218609,424.9
291475,144.8
237002,19.5
279871,1759.3
232371,35.9
168273,229.3
75316,104.5
3824,100.9
438075,52.0
160250,144.9
380340,67.5
352801,267.0
434035,4994.6
149361,1687.6
204152,222.1
369459,68.3
351015,2362.2
305068,57.4
85319,111.3
27745,211.7
37261,114.4
368918,273.9
337189,53.8
3327,20.1
133421,434.5
30437,497.0
303572,1521.9
136054,1036.8
312527,66.7
370874,74.5
140592,9.4
377841,240.4
71778,299.8
199950,90.4
190852,43.1
67830,29.1
208455,213.2
462157,211.9
228701,137.8
329939,1189.0
440520,111.9
367764,313.2
127480,13.6
186438,1879.3
200433,744.4
200134,98.4
275380,226.6
99675,966.0
307262,49.4
354584,359.3
402847,90.9
90838,82.7
152632,513.0
319489,3305.6
270904,289.3
107095,1159.0
338868,282.5
372699,184.8
443059,51.2
430108,1225.0
165124,21.8
377542,515.5
399562,121.2
111046,1102.9
174685,31.9
391584,74.9
174366,364.7
278958,260.2
115864,9.6
361314,260.8
421516,9.3
438082,107.7
100374,1082.2
406729,204.8
220801,71.7
416422,8.7
211886,501.6
310911,117.2
267518,103.0
280059,528.2
366682,72.8
67621,90.6
192871,189.3
138413,60.3
119620,387.9
11743,557.0
428813,70.7
24097,202.5
196073,122.4
218231,617.2
22956,7803.8
384151,33.0
283952,804.1
39085,378.4
2991,423.6
171726,22.2
252146,178.0
324628,13.2
72747,227.0
302444,288.6
10388,111.1
354884,412.8
288553,53.1
93869,261.7
108902,201.9
22811,1025.7
384417,1594.7
238460,555.0
23802,269.8
422280,1279.6
325172,119.8
172020,121.7
187953,12.1
188192,31.3
330904,32.9
284767,92.6
205553,130.1
168767,56.4
162077,307.3
133451,85.4
93947,133.3
428947,1003.3
83780,525.4
439983,74.5
440957,1631.8
279138,108.3
186943,691.8
308365,320.7
19830,586.1
161385,308.4
290337,2369.0
88664,2309.7
54460,727.0
339332,548.1
168175,250.7
395119,154.2
189326,755.6
451957,346.1
38900,213.4
270094,114.0
18850,357.5
248185,447.1
436096,126.0
252096,26.9
401352,79.8
137528,118.3
463563,522.8
348067,2846.6
225666,292.2
116407,21.6
195060,1732.9
285841,126.6
3742,607.5
382299,168.4
198550,21.9
343916,224.5
163262,89.7
125884,1708.7
97581,1033.0
274997,3912.3
239207,348.2
130824,759.4
45382,4369.5
401828,500.3
382751,288.4
95025,35.0
107932,85.4
263896,100.2
384260,314.9
139494,258.8
156849,1112.5
24318,398.9
370014,60.0
138088,430.2
459053,256.7
221251,288.6
349113,126.6
340987,101.7
457374,871.5
400443,85.9
62920,17.5
178234,6.3
253174,460.7
230748,88.1
20459,142.8
212486,31.5
267172,11.4
253230,59.3
336004,193.1
102400,226.1
371546,14451.2
312746,724.8
147182,19.9
111255,137.7
430362,249.4
78582,32.6
179489,87.9
162205,1430.1
279719,148.3
273756,1566.7
217540,100.8
59132,1138.3
4009,30.4
416917,96.7
242710,39.9
131075,71.9
274995,265.1
272967,33.2
253851,99.1
20358,19.1
418242,1140.9
134444,5671.1
257745,197.2
245057,134.5
410087,246.4
152121,3742.9
43641,211.7
453796,419.3
223879,45.5
351122,478.0
464067,3623.1
350083,50.3
79277,100.3
108719,57.0
453212,1047.2
412138,150.9
124647,383.3
144036,126.9
264360,80.3
389625,119.4
361215,145.9
78676,1070.9
13014,122.1
469938,1806.6
99080,1122.9
275602,282.8
76205,866.0
248030,158.2
160464,1527.1
217583,704.2
382988,42.2
176349,28.5
288133,599.4
334544,88.8
239481,60.4
358651,68.8
222577,85.4
249716,88.1
142936,83.5
58428,232.8
455377,18175.8
218295,1033.4
232636,54.4
133591,27.9
72677,544.9
69364,257.9
78826,663.8
168471,2203.8
453053,647.7
61703,266.2
275694,356.1
268511,16.9
5672,168.3
14332,109.0
40515,586.0
200927,55.6
205809,175.2
139471,149.6
240216,2106.8
20713,12.4
115712,569.8
403403,118.1
182073,64.9
372698,657.2
78718,84.7
417253,65.3
72328,4359.6
395449,94.7
457430,98.6
433971,95.8
223854,1169.2
389996,280.9
81076,28.7
450794,69.0
36684,59.8
261673,234.0
193042,196.3
31575,103.6
118716,52.8
471417,201.3
357501,504.5
23711,452.0
306463,105.8
375815,446.3
265063,432.2
21040,34.8
313742,59.4
189971,725.7
465651,1435.4
457228,132.1
264416,1631.0
141028,84.4
223165,235.4
309747,3851.0
31744,174.1
122012,625.7
364994,157.6
28910,88.7
453067,4084.9
344159,100.6
406670,2197.9
363709,5224.3
278656,139.6
283676,680.3
35545,2513.6
260236,227.2
192123,848.0
92604,103.5
55200,559.7
396999,990.4
421656,507.4
356745,3084.0
326123,406.9
275406,194.5
38468,191.5
456363,247.7
219808,805.0
288518,80.8
200737,404.4
268204,1082.6
333629,76.8
147992,261.6
345452,96.0
141766,27.1
211660,321.8
202232,307.8
271731,97.3
319163,59.8
160884,660.2
218894,275.2
52247,3938.9
161708,241.6
187248,1462.1
89364,49.4
154907,255.3
402253,210.7
150443,62.1
277332,35.1
446040,96.8
41219,313.2
2605,183.5
111997,657.9
163360,95.1
15766,434.3
73892,12.6
157157,298.2
443300,557.7
59200,80.0
204424,598.5
206561,26.7
422150,33.2
155171,535.8
236699,6057.9
286932,35.0
104563,65.9
463437,305.1
54353,980.4
49746,288.8
275795,5.5
358546,95.8
136494,145.9
81280,49.9
457013,183.3
374254,122.8
214852,316.4
65323,609.3
158330,126.8
321791,44.1
355143,99.6
412349,679.7
85821,2528.6
270726,89.4
99867,34.3
21754,90.8
29745,30.1
291222,95.5
444941,58.2
246522,193.5
217239,992.0
47577,99.9
270686,325.1
242875,12428.3
229015,119.3
24659,3545.4
230076,17.1
201890,102.0
112052,149.9
148229,186.8
89925,289.3
78685,34.7
462934,35.6
285452,931.3
461218,567.7
418196,2088.6
411997,52.1
48567,83.8
144332,38.3
292877,228.4
241049,249.4
6780,53.5
237162,1655.5
235247,100.9
86510,61.4
249602,96.8
426689,391.9
570,124.6
206887,292.7
17865,505.8
39029,134.4
420914,792.1
408775,238.4
206448,68.8
44034,771.8
406509,130.1
459605,309.7
321388,43.0
140562,273.3
175017,700.0
152710,246.2
62027,870.8
150584,158.5
150157,5016.7
207687,66182.4
117279,177.4
402733,330.2
128222,194.9
229165,3685.6
422855,1208.2
37204,4313.6
155538,342.5
13050,35.0
109631,337.1
459909,158.5
69179,1805.4
279689,21.3
454972,290.9
363010,95.0
389170,36.5
212885,90.0
203956,88.0
413258,188.6
229263,81.8
382695,519.6
37888,872.6
461660,100.3
165254,159.7
296767,61.9
215540,305.7
158406,1750.1
152415,9.2
46258,509.6
178008,537.5
284450,252.6
420345,183.2
14226,156.2
131999,303.7
305628,1571.3
470446,32.7
374215,460.5
463377,104.2
425680,48.7
239840,408.6
123761,178.4
48426,45.9
97092,450.8
30566,93.1
401804,61.8
459688,111.5
181107,193.2
361488,126.6
3080,164.1
120497,1009.6
268158,94.8
238759,2044.3
168634,54.3
126318,301.1
126708,81.9
455633,295.8
218516,710.6
433983,30.5
272564,166.8
189311,114.4
103684,763.4
240523,738.5
1655,181.9
156660,20926.4
76055,3593.0
118799,50.7
194476,122.1
179366,205.5
386597,1094.5
65045,1219.1
371908,98.1
51075,1356.3
389402,53.0
139026,253.0
138998,116.5
428565,109.0
60188,181.4
385379,952.3
132415,678.4
115963,1128.7
317292,179.6
357167,160.1
91299,30.6
42826,133.5
329351,41.5
290717,27.2
45049,87.8
87129,208.4
309957,2996.6
40525,97.7
273347,608.6
132295,63.5
397237,128.3
411528,282.8
417472,180.5
35487,168.7
51299,103.8
3043,878.5
7272,2816.2
314497,68.9
283562,132.2
427611,13.8
254580,699.4
241600,319.8
302172,30.8
356918,151.8
98432,38.3
462804,210.8
380280,66.6
191195,155.1
245035,185.6
393373,232.4
176594,743.7
30926,48.8
105194,79.1
144606,22.6
16922,235.2
78911,81.9
59362,170.3
321786,130.5
137201,756.9
373849,271.2
212418,981.7
286296,1208.2
185190,971.7
386790,36.6
352926,27.6
199235,134.1
132176,375.9
268964,4438.5
322171,208.8
182019,61.6
265572,59.5
73217,277.8
396977,461.3
239967,866.0
328777,852.6
228649,39.5
323169,1031.6
82317,79.5
150408,239.8
166125,111.2
195305,97.5
44099,1365.7
220710,228.6
295195,214.7
237150,36.0
47873,78.1
402883,92.8
397194,97.7
466972,51.7
209882,131.8
317206,836.4
61424,1645.1
81562,375.1
363431,187.1
48893,339.3
251471,331.2
278403,595.6
436041,130.9
21659,567.5
468244,186.1
145026,922.8
289805,174.5
238999,477.4
348187,713.1
22265,859.2
387279,335.9
258882,158.3
209152,1308.5
446620,425.6
453452,1153.6
166825,330.2
17459,364.8
373055,967.4
236495,29.9
101426,161.0
228396,404.8
283887,664.7
8584,609.8
34580,68.3
129774,73.8
307677,230.5
61025,123.6
250750,74.0
136453,124.4
391143,658.6
269044,536.4
25161,528.7
402328,283.5
100014,310.8
254757,613.5
468759,17265.9
460019,459.9
182402,41.4
55837,1447.9
155494,1367.0
88813,82.1
20345,435.1
5802,71.5
416767,491.6
222008,100.6
201334,363.0
74774,439.8
74139,649.7
143525,1155.1
210873,1034.9
109805,126.3
105593,111.0
176414,17.0
50439,183.6
259991,208.1
156422,22.8
32595,46.8
4112,259.1
225057,31.9
70885,184.6
376987,8.0
248644,140.4
277076,237.2
398086,106.5
332387,2532.8
463867,28.9
5476,235.6
248540,559.6
160310,370.9
137352,115.9
45341,39.6
142314,143.2
94934,401.0
347770,217.4
133869,747.0
330309,102.6
154411,35.9
273630,61.7
423524,20.9
197383,6076.9
74039,28.4
283860,305.2
372000,2274.6
389328,421.4
422092,67.9
301848,518.3
332838,314.7
281080,1933.1
3075,157.2
92388,231.1
182968,97.6
357488,134.6
294434,54.3
197140,246.6
247223,13.0
53381,103.2
60528,166.4
405242,83.6
168252,109.4
218547,56.1
63063,118.5
378166,657.9
321582,143.9
262309,45.5
131448,37.8
338414,3015.2
165836,770.3
12732,710.6
5309,203.6
313455,29.5
2873,560.0
428914,32.3
75441,66.0
114969,340.6
445435,148.6
144308,501.7
458328,1087.4
85411,342.6
423014,2097.7
176888,36.9
368323,55.3
114871,243.2
281190,81.3
270210,150.2
19791,726.1
180479,249.6
201939,42.5
267331,1183.7
106254,385.6
23788,72.4
312243,647.9
179060,136.5
258189,72.6
265093,12.8
157073,189.8
455239,667.9
423301,47.5
419516,377.4
31089,114.1
247863,911.6
268838,437.1
31350,99.6
164587,61.2
419100,423.4
76880,340.7
127107,56.7
360295,251.0
347054,769.8
300960,102.3
457705,41.6
155716,1371.1
305682,143.3
350169,47.0
344350,2529.2
464117,36.4
84160,49.8
220288,20.7
438010,25.0
349731,9812.7
190179,307.3
152387,33.2
422617,377.6
317117,96.8
389334,338.0
454331,47.0
378999,268.3
469651,150.8
261586,25.4
439990,505.5
57272,37.8
178855,1073.4
250944,522.8
429797,12.6
418533,39.4
186360,99.0
305261,94.3
285695,187.2
368277,377.5
287290,759.9
303577,31.0
103923,231.6
365477,171.3
425023,2136.7
20466,136.5
76368,71.5
167646,53.6
345260,154.4
423542,286.8
173487,96.2
17568,10.0
335512,268.6
349562,1140.1
32858,190.4
379393,1027.3
333405,342.5
83785,7.9
85018,194.5
140095,70.0
461823,110.8
183053,417.9
450737,160.3
295029,461.7
328650,1204.4
329866,141.8
404747,188.7
47826,744.4
300651,18.7
119932,124.1
433993,64.9
306875,150.5
230750,133.2
19524,144.4
386054,146.2
434523,31.2
427590,93.7
189108,138.0
392935,2081.8
367214,51.3
307842,300.0
186617,80.5
240388,47.8
11830,161.0
181100,327.6
174867,466.0
1206,62.7
78642,805.7
66702,111.7
446342,306.0
376400,7374.5
260675,527.9
37623,28.7
143440,176.0
247675,834.5
73242,27.8
418298,61.5
210129,306.8
346618,65.3
277716,485.6
276859,89.1
238372,119.0
56259,377.2
38717,95.6
374379,60.6
231004,170.1
123366,76.1
231557,24.5
225828,95.8
403213,28.6
221766,7386.8
459275,206.5
401640,1437.5
407953,14.8
33503,124.1
438684,976.3
227179,11.9
70988,95.6
279301,249.3
131188,69.5
384079,2261.3
77014,17012.2
58021,147.9
362670,661.6
147129,420.8
191461,22.0
92822,789.0
119305,38.4
87759,737.9
70697,445.3
450618,66.3
453744,235.2
74727,220.6
16212,90.5
99553,243.2
322053,57.7
402355,102.0
406574,263.0
294022,114.4
87592,1604.7
272438,345.8
136834,424.8
188800,532.8
3741,1779.1
328521,3093.4
282308,152.0
24685,552.8
268515,163.9
463903,33.1
24956,483.2
159959,38.1
363846,79.1
309096,35.7
261684,75.3
187115,170.2
276526,103.8
347430,738.9
85927,45.5
191460,134.2
343660,17307.5
333914,942.6
173077,38.6
79573,257.2
196177,29.3
108908,1398.2
387345,418.5
51517,129.8
385206,208.3
96057,197.0
285953,96.8
95572,12.1
271242,305.6
298531,809.8
134182,374.5
146031,346.8
375670,858.0
192070,230.2
99964,134.7
460691,300.8
82677,179.3
458909,142.6
101298,92.2
339249,20.3
440116,343.9
282299,189.3
18724,1022.5
254972,355.3
74474,2062.6
233552,79.1
437963,905.0
208273,114.6
208799,134.8
416153,418.1
200903,128.3
207547,517.0
171979,26.6
193755,17.8
243876,344.4
152009,81.8
7047,83.0
166684,92.6
462199,12.4
416217,1049.9
379924,35.2
201171,27.1
470615,146.8
225150,878.1
224636,183.7
305330,234.2
207637,178.8
240208,410.6
269763,93.5
332973,90.5
335452,140.3
318491,1517.5
293714,6342.9
343468,86.8
403309,13.7
330677,2604.5
217342,260.3
413860,103.0
353277,479.6
47619,368.0
264698,114.7
188551,5587.4
253885,31.9
200489,275.1
408067,96.0
377701,214.8
70463,115.1
432523,8146.0
233187,1425.8
144600,28.9
40549,1219.1
240980,19.3
326736,137.8
338791,128.2
28235,218.2
326406,60.1
116534,619.8
322754,675.1
105213,21.0
156293,97.8
64605,33.0
378016,96.4
182043,1126.0
38202,143.9
186685,96.8
59560,2340.7
385587,163.0
239622,176.3
455758,6879.2
379100,685.1
316591,70.5
450327,565.6
432034,972.4
454430,110.6
215328,65.1
222142,395.4
112924,476.5
371130,138.9
430007,78.8
45092,9.9
237015,326.5
373606,162.8
345533,207.2
108847,70.3
325872,544.3
168764,189.6
425803,9313.4
261217,65.7
406135,166.8
177837,319.6
319951,134.9
652,78.0
17280,297.2
69923,587.7
295024,23.3
36474,118.5
270197,881.8
8045,1280.0
444995,2645.4
220862,20.2
364818,348.2
172298,256.1
255546,1465.0
38748,663.4
148340,305.0
321077,37.4
240385,303.5
346243,107.0
302439,28.2
1589,578.9
400091,124.4
143546,356.0
320267,983.1
6333,156.1
267388,697.9
145340,51.4
110717,304.8
338465,270.8
415060,311.4
266935,9.7
469224,46.8
221129,1509.5
220969,271.5
43345,66.9
51198,121.1
256266,33.9
257034,424.4
458757,195.2
470045,41.6
329186,62.2
308862,85.2
426956,189.5
378776,2575.2
194110,19477.0
462298,2637.6
269833,1666.4
3570,160.1
408490,40.8
271166,49.8
149148,552.1
274054,169.2
21699,28.5
235723,130.3
363187,525.7
439485,85.1
423435,123.5
457764,1441.0
304427,5566.5
176870,13.6
140390,6175.6
89511,6176.2
105170,281.8
158977,40.2
464555,32.3
37388,19.3
104197,85.6
380266,2711.5
107629,147.4
330467,230.5
217502,125.9
312894,66.4
253757,462.1
434813,25.1
405388,675.3
264409,103.1
167731,50.8
204292,65.3
349992,40.9
231,62.3
356972,222.3
245009,117.1
111589,1056.7
160574,110.4
102943,115.4
347902,408.7
348502,922.9
56353,80.0
23254,130.3
326168,35.6
421605,235.2
318209,113.1
464322,409.3
169782,730.9
80036,37.0
101322,626.0
458288,826.7
434534,130.5
259243,348.1
308815,166.3
405336,260.6
445012,55.1
443383,96.1
132859,853.9
355811,161.4
32751,50.1
376824,2853.6
134893,102.0
322364,163.9
404268,31.7
104558,193.5
187339,452.3
142194,1931.3
373083,89.3
376338,164.7
55630,97.0
189009,1147.2
184122,1028.2
167050,17.2
447909,96.3
417098,51.3
144255,54.1
101997,55.8
162010,14.6
325389,67.5
368021,996.2
272724,281.2
340055,1509.8
298240,208.9
111756,3216.9
198562,369.2
212242,140.8
188658,65.7
468057,116.3
437388,368.5
243677,721.4
132597,28.8
34470,211.1
86970,264.4
420340,55.8
195683,201.4
85945,127.1
203219,801.7
282563,317.2
319075,340.5
141261,46.3
311690,5194.6
74113,1299.4
398556,3.6
123170,26.9
285141,115.8
26619,76.6
226392,377.3
78849,157.6
408609,494.8
395453,2209.5
417634,401.1
356996,39.9
70664,144.6
397427,928.7
154107,52.8
390829,336.2
350022,19.3
446339,2606.2
399368,693.8
216387,99.1
110821,1185.0
404475,951.2
423735,434.6
48718,597.2
75709,468.2
4654,57.6
397695,1760.2
8785,59.1
432736,116.8
367292,581.9
120227,58.6
33627,449.1
254460,115.7
129369,2230.7
191094,125.4
352108,480.3
194238,63.0
287938,47.0
149912,15399.9
241957,360.2
317368,162.1
137423,138.7
115008,391.1
374487,415.9
178029,190.3
221123,433.6
55374,266.7
335503,287.2
266787,42.6
221984,402.4
56729,125.0
256845,158.6
451320,198.3
408705,99.1
304717,42.8
322104,122.0
103443,1739.1
122244,5189.2
303140,11.0
108660,236.9
411757,77.8
365967,734.5
230439,914.2
283505,37.9
215278,85.5
302828,238.5
454304,308.1
72971,108.4
342305,589.0
245192,445.4
409931,57.7
363475,723.3
235265,130.0
252189,1719.9
151840,454.0
304774,148.7
154165,80.8
261364,495.0
205106,88.0
411282,339.6
123533,1645.1
431217,12.8
449770,2157.7
374589,95.8
376741,49.9
262801,24.8
272003,172.2
401862,28.1
459723,215.7
146532,15548.1
387292,80.4
297404,24.4
226593,250.2
133648,242.0
160852,456.9
196113,4.3
205490,40.1
313950,193.9
402158,39.9
296179,41.5
106551,96.2
336378,6073.9
340662,178.6
422806,49.7
189188,29.6
188545,19.6
236731,309.0
297670,139.8
2602,479.9
321994,12.1
170820,192.1
415657,1280.1
33118,1186.0
95240,24.5
140675,724.2
145879,41.4
190579,54.4
181588,256.1
61087,291.0
380608,24674.9
105084,178.4
34531,78.2
179805,70.2
340728,567.6
370962,3457.7
94366,197.0
361963,203.5
427094,740.5
332836,141.5
317162,327.6
339234,678.0
4331,91.4
26273,362.8
24864,372.0
192603,34.1
367750,1143.2
295569,386.6
468043,1234.3
153875,157.1
279875,79.6
410128,52.6
86999,66.6
31570,9561.6
164642,226.4
242728,75.8
429256,1539.4
61767,15548.1
26127,161.6
121040,19.3
290260,4167.8
249142,183.8
147653,67.2
402607,42.1
359511,58.1
308180,65.9
50231,10.9
325669,665.7
161146,146.0
207247,207.3
252147,250.6
6179,235.6
266768,118.5
319347,64.6
276274,104.7
277973,613.2
57697,132.5
409152,1693.5
463411,239.0
54176,144.0
139047,394.4
73429,127.5
67845,208.8
309490,2427.3
455698,3042.9
221653,193.9
251624,340.4
390080,53.1
60747,7.0
94343,59.5
381866,410.5
5502,111.3
86011,153.6
347515,23.7
193836,1422.1
8552,106.4
396896,45.0
452760,190.6
136070,1647.9
48312,161.6
136642,278.3
152013,74.8
13406,166.8
241127,417.6
168216,71.6
310316,133.3
12758,569.0
198717,95.5
277333,905.1
392973,154.1
208595,81.6
93593,891.1
237069,238.5
403014,235.5
271151,205.3
104591,95.6
12651,125.1
113551,195.5
376507,19459.2
419180,162.6
134658,215.3
153539,660.9
59797,110.7
255977,208.1
192214,950.6
427052,3006.4
421967,6.9
177099,135.5
398460,74.9
109349,136.6
18965,600.3
115244,532.9
58462,146.2
61817,25.9
393212,42.1
228405,103.1
118437,46.2
408103,122.5
177558,43.2
291563,1760.5
253281,598.0
144765,68.5
464867,632.8
55695,123.0
96979,83.3
274873,28.9
20482,111.4
128407,1414.4
382078,101.9
315883,921.6
389546,138.5
465764,19.6
113917,211.5
332896,68.0
28555,142.8
198890,92.8
39336,182.6
145732,6.2
273886,2747.5
272715,102.1
85897,184.9
191614,97.3
12996,205.9
147124,688.5
51750,112.8
169393,858.4
103699,875.0
10944,277.4
212588,93.1
258560,223.2
225777,371.9
267092,358.3
21445,179.0
63567,97.7
131225,1642.1
119787,151.2
119510,1204.4
323317,6458.8
72613,151.3
404312,65.7
268262,62.3
324849,249.6
396357,97.5
71968,3001.4
307655,298.7
372078,109.9
70922,299.3
396653,34.0
404817,90.9
430294,33.3
446195,96.3
371740,256.2
234328,1127.6
453901,542.7
417919,923.6
13293,105.6
122929,261.5
61200,3746.2
141938,194.6
383345,96.3
429221,396.2
348444,57.0
259350,535.6
43879,138.6
157905,272.6
95069,32.6
400348,255.7
267397,95.6
133417,115.2
103046,99.2
11513,209.8
446645,57.6
329468,5370.7
96174,568.5
374201,639.8
237910,8200.0
262045,11.4
69504,333.7
412361,3852.2
254731,80.4
220928,99.3
356044,754.7
138516,3328.6
47340,1096.1
72304,81.3
220637,339.8
155631,38.7
347922,1162.0
211985,542.8
226489,763.4
211807,58.6
182988,39.1
72023,1702.9
195932,52.0
218177,170.1
185166,71.6
57246,71.2
333985,102.6
202757,170.6
230846,59.5
46711,89.4
349370,75.3
403180,1936.9
437804,169.2
387368,119.4
235510,138.2
18685,198.6
112035,124.5
100252,945.4
277834,290.1
87868,139.9
360757,807.9
397942,115.3
178500,159.2
