ID,Upvotes
462951,-14.941801935273674
196903,-12.791801935273673
155361,231.8391226944737
51756,-10.841801935273674
192022,-15.541801935273673
384071,-10.791801935273673
173305,695.3483348891372
56449,-9.141801935273673
172164,-10.541801935273673
341063,10.955813049650176
431990,16.585754434751845
342757,64.44584926522177
335181,-3.741801935273674
121613,-13.291801935273673
40216,39.40324789132626
116940,285.30523741428334
351719,-4.541801935273673
436421,-10.447424750776193
173164,27.252651765149107
362350,-17.391801935273673
357892,370.40853629695016
335957,49.23575443475184
192010,-16.841801935273672
407412,-11.941801935273674
19359,-15.341801935273674
82078,201.32324297866484
375709,1730.3597577790035
122137,20.15081407680655
244661,231.7482372758703
434900,341.07597760939734
54220,-10.191801935273674
425162,139.91508287823234
453118,26.21263882499384
373873,-15.841801935273674
238415,430.9912004785677
53501,131.90736338409786
67918,-13.741801935273674
68982,-15.291801935273673
81980,89.84077587209262
332015,162.59853152874433
171470,-13.891801935273673
24209,-9.941801935273674
396455,304.63377712178783
236372,20.598429061730414
29062,275.79172902881703
248733,-16.691801935273674
43097,-14.441801935273674
401490,33.24060130379681
181282,43.58310417770924
285264,29.952651765149106
386230,-15.141801935273673
262238,159.86872006466797
226323,9.901395564798982
224589,66.51858463780825
61,-15.741801935273674
120331,-16.241801935273674
59519,-11.891801935273673
263459,571.6142093969842
188774,852.9865892500686
157423,-6.741801935273674
204323,669.2848837723398
94807,-13.691801935273674
130112,-16.991801935273674
298030,309.5957094018686
361994,-16.391801935273673
242867,101.09077587209262
345301,-14.241801935273674
404296,-15.291801935273673
403325,10.30139556479898
78570,46.93310417770924
247119,72.9381764245156
433907,1674.1459075501841
51709,-11.641801935273673
256743,-9.941801935273674
132448,66.47660607341817
429148,-8.366745601454845
384840,-16.891801935273673
434864,260.66819331990496
317954,285.8150828782323
452061,-9.012992435031737
85212,5.528600694532093
373284,127.14853152874434
284208,303.05756253563163
233976,132.69077587209262
105691,1044.370665734591
375077,185.45017703378028
26720,47.65265176514911
70683,271.9568928823856
281194,18.601146826155798
390953,355.44145833857226
59608,644.713734349167
341707,6.658198064726328
403654,13.7511468261558
209246,116.49663473729049
295413,54.09556248906768
379392,1497.9444499039398
261533,23.285754434751844
130134,-1.9713993054679069
137990,140.41610929352626
413320,166.97324297866484
468459,108.38923827828475
189150,-14.791801935273673
381154,-4.391801935273673
373043,-0.6061587831483557
231677,6582.660166826961
438093,95.80086701454961
443706,70.12660607341817
230906,55.001395564798976
138183,-15.291801935273673
78231,-13.347424750776193
70795,-13.741801935273674
283674,9.3011468261558
144543,-13.941801935273674
213929,7.491232899398678
458437,928.049361101278
279629,24.7011468261558
284422,-16.541801935273675
29532,-13.741801935273674
409963,11.878600694532091
325099,294.8568928823856
409635,492.00568974872397
18156,-10.291801935273673
355380,-14.641801935273673
412081,194.2073311369676
363354,11.00139556479898
354537,430.40834669876585
209720,-8.291801935273673
150078,91.237299915868
31479,107.06208653351719
455028,27.552651765149108
104579,585.1642093969842
102986,207.77711910140738
60804,-14.241801935273674
361348,120.58923827828477
234054,5549.548245703943
212541,-5.097424750776193
452107,-13.091801935273674
227926,-5.362992435031737
340913,292.42597760939736
316690,281.0617582737903
223984,-13.841801935273674
193558,1547.4858641647338
155138,458.97821226295184
36080,-14.929169730407091
355444,92.80086701454961
310281,44.44060130379681
79606,63.033104177709234
16325,569.3025385577496
460657,259.5425003260448
159813,28.29556248906768
390567,78.6881764245156
340325,-12.491801935273674
85871,-21.952298715165572
360723,7516.029300499941
200645,-16.441801935273674
180440,306.5080867516021
9158,106.37422105834202
295966,448.6497418152426
131958,127.76372427845013
168051,236.7138729843365
246426,183.8654707395219
195598,-9.966745601454845
6177,-7.3803099364356335
10574,-16.241801935273674
181076,28.052651765149108
170742,-21.702298715165572
123659,26.75139556479898
333658,134.89853152874434
293962,20.55139556479898
423136,187.5471506110881
90343,183.52657487707035
32867,52.47469626273965
143820,127.04502594913819
16783,96.78437004925765
286877,543.6441792422711
422113,-16.391801935273673
42145,228.7837771217878
377322,-16.691801935273674
232647,-14.391801935273673
320851,84.17660607341816
74336,513.8617709372079
121520,81.72660607341817
46307,-7.991801935273674
137345,39.99556248906768
426975,-14.491801935273674
126697,-15.641801935273673
188080,19.37607387169289
399469,58.93310417770924
132942,95.75967517592618
199602,333.481958403494
335704,92.0966347372905
20602,-16.191801935273674
458202,539.5452030623587
74016,22.151146826155802
374627,370.7585362969502
169941,43.23506570917578
267769,157.32640555627938
108489,-15.741801935273674
51782,-2.491801935273674
160092,47.89556248906768
152160,176.74077587209263
162504,41.033104177709234
286106,80.94526777722933
331480,55.16777379470983
451655,4.778600694532093
311726,-22.002298715165573
199325,75.58310417770923
24806,-11.291801935273673
237104,-9.541801935273673
252830,94.28515000182344
273090,53.54556248906768
115172,1.0508140768065508
28445,86.52660607341817
153732,104.4079448720903
40870,-17.541801935273675
212207,96.25086701454961
411175,-13.541801935273673
213177,2.443841216851644
149578,-15.641801935273673
329243,37.59556248906768
26565,700.1926896885998
242893,537.1733442505533
163630,-0.2359188453688752
11802,36.917773794709824
434228,590.2092482117132
277388,1190.45876557562
116623,2630.4152091890755
12726,55.11777379470983
92182,-10.191801935273674
308356,-8.341801935273674
342196,-7.541801935273673
435921,77.02660607341817
117479,987.8486506182979
20084,7.547701284834428
110267,1094.2313950616083
211485,-8.191801935273674
52505,-8.941801935273674
105490,198.4073311369676
400015,24.735754434751847
376091,-10.441801935273674
169994,-14.991801935273674
447639,107.30600292647361
371187,-3.991801935273674
90597,-5.291801935273673
142364,-3.4418019352736735
337332,374.02117035255935
381967,450.7522904563568
333824,122.21508287823232
148970,43.140601303796814
164926,27.635754434751846
283475,46.72522792477845
385738,79.82660607341816
351580,309.4914583385723
252511,34.54556248906768
74994,-4.421399305467908
181215,-10.291801935273673
175240,-12.541801935273673
326299,61.401146826155795
147014,57.33310417770924
43,24.376073871692885
168852,-11.141801935273673
139899,160.2576961334471
92827,-4.112992435031737
165023,-13.041801935273673
65135,136.08227788941582
438924,-14.141801935273673
124065,85.88437004925765
468868,131.99853152874434
395456,-16.491801935273674
80156,426.92582724787576
279666,77.0456005265786
255179,369.7068503429798
30329,-7.841801935273674
351240,-14.441801935273674
330034,196.16387298433648
12342,-13.941801935273674
327306,58.73010452390491
110149,-3.541801935273673
368744,-3.841801935273674
96337,213.8073311369676
343321,-13.441801935273674
79366,6.105333215689683
199920,-9.591801935273674
22910,334.4194048707781
446787,-1.5167456014548435
367361,-9.37992333252372
272292,21.201395564798982
333092,-16.641801935273673
192137,1281.90876557562
82097,82.77660607341817
98490,2462.3344774334873
114358,338.3947524381491
405496,9.851395564798981
464141,-8.829169730407092
34565,-13.091801935273674
446335,2.4286006945320917
38895,50.24556248906768
326932,206.1524077952542
461640,9.126073871692888
386626,-10.291801935273673
217886,56.283104177709234
321498,-11.891801935273673
247211,3059.5059157459154
25731,242.0771191014074
202584,-12.091801935273674
99937,-1.006158783148356
92509,5.8511468261558
306100,200.8154707395219
45223,17.7511468261558
72671,13.80139556479898
55616,156.97324297866484
398035,-16.391801935273673
154437,1.7996397698348439
468623,288.65341694683514
316964,-14.291801935273673
232389,646.7207224593892
208692,-1.9667456014548446
64213,-2.862992435031737
204826,-3.6918019352736735
296884,101.43020813517465
387856,50.61474737201766
52733,19.136286096790677
433114,49.08575443475184
57249,80.81565763761564
162316,-14.241801935273674
422712,-17.841801935273672
444109,-16.841801935273672
349477,327.9564160401361
207955,212.64570940186857
128102,176.402111796359
411957,-9.621399305467907
294032,-12.741801935273674
223753,42.383104177709235
357921,161.20502380293544
73844,-15.841801935273674
365578,9.3011468261558
380793,-16.141801935273673
185815,274.2975217312131
221374,751.5638729843365
218609,-3.756321475174648
291475,-17.541801935273675
237002,-16.491801935273674
279871,182.16872006466795
232371,-12.041801935273673
168273,-17.0841165330151
75316,-10.797424750776193
3824,8.350814076806552
438075,-16.141801935273673
160250,119.2008670145496
380340,28.626073871692885
352801,166.77105977384093
434035,2687.2863670073075
149361,1052.2150350554216
204152,224.59694208684448
369459,243.26733609166706
351015,252773.97215216892
305068,-12.012992435031737
85319,-13.891801935273673
27745,41.785754434751844
37261,-14.491801935273674
368918,-14.641801935273673
337189,-15.841801935273674
3327,-15.091801935273674
133421,84.50086701454961
30437,34.4026517651491
303572,1385.9125795761552
136054,349.1085362969502
312527,7.2511468261558
370874,-12.441801935273674
140592,17.820592863953436
377841,238.29532071497238
71778,-4.671399305467908
199950,10.601395564798981
190852,40.61777379470983
67830,57.83310417770924
208455,228.51387298433647
462157,-11.491801935273674
228701,27.635754434751846
329939,285.00944246282825
440520,-0.4918019352736742
367764,49.54556248906768
127480,-10.891801935273673
186438,129.2151697994994
200433,-15.980309936435633
200134,106.84556248906767
275380,265.3173360916671
99675,79.11474737201766
307262,-14.791801935273673
354584,14.993841216851646
402847,-3.8291697304070915
90838,-16.541801935273675
152632,8.886286096790677
319489,308.6580867516021
270904,106.36610929352626
107095,256.95253422384076
338868,135.26141818620135
372699,0.7581980647263258
443059,-15.141801935273673
430108,422.4068503429798
165124,-17.691801935273674
377542,331.8926944575863
399562,162.21508287823232
111046,20.826073871692888
174685,-8.812992435031738
391584,7.543841216851644
174366,-16.341801935273672
278958,-13.741801935273674
115864,8.79519126130403
361314,-17.791801935273675
421516,-13.241801935273674
438082,137.77133322879837
100374,91.4466347372905
406729,-11.591801935273674
220801,-7.591801935273674
416422,-15.141801935273673
211886,-14.091801935273674
310911,644.4650441735702
267518,53.640601303796814
280059,317.78090903945656
366682,-16.441801935273674
67621,18.15139556479898
192871,122.10226787093066
138413,-11.091801935273674
119620,28.27587041062539
11743,56.82956455567314
428813,5.550814076806551
24097,692.9495955235888
196073,-17.430309936435634
218231,-5.816745601454844
22956,933.4421319982755
384151,-13.191801935273674
283952,352.1564160401361
39085,271.14475243814906
2991,-12.952298715165572
171726,23.99556248906768
252146,67.14526777722934
324628,-16.741801935273674
72747,-15.141801935273673
302444,-9.091801935273674
10388,10.378600694532091
354884,182.63692094615038
288553,26.935754434751843
93869,-16.291801935273675
108902,434.8694048707781
22811,68.89658329495177
384417,381.2200678628368
238460,282.631958403494
23802,-1.9022987151655713
422280,96.10600292647361
325172,126.39077587209262
172020,102.70600292647362
187953,-15.241801935273674
188192,22.49556248906768
330904,-9.312992435031738
284767,102.4508670145496
205553,-4.121399305467907
168767,-5.721399305467908
162077,28.885754434751846
133451,32.54556248906768
93947,-15.991801935273674
428947,316.6150427459824
83780,76.37061882288653
439983,25.74556248906768
440957,234.9837771217878
279138,-14.541801935273673
186943,1414.6515620133196
308365,40.97620315997464
19830,207.79532071497238
161385,-9.666745601454844
290337,861.8926896885997
88664,712.0001868146874
54460,18.62607387169289
339332,28.302651765149108
168175,54.96777379470983
395119,44.40705448790572
189326,171.94853152874435
451957,639.1319311182075
38900,30.33575443475184
270094,7.4011468261557996
18850,440.1078387493227
248185,65.61474737201766
436096,38.49556248906768
252096,-4.891801935273673
401352,10.793841216851646
137528,128.8907758720926
463563,81.2881764245156
348067,510.43010905440565
225666,3.493841216851645
116407,85.55086701454961
195060,377.40960430256905
285841,-14.391801935273673
3742,10.076073871692888
382299,-17.22916973040709
198550,31.151146826155802
343916,-8.941801935273674
163262,173.31387298433648
125884,238.69823727587033
97581,133.24001618949046
274997,332.0482372758703
239207,501.5194048707781
130824,1169.119872331802
45382,699.3004575521593
401828,431.9075625356316
382751,96.8508670145496
95025,147.44848199947347
107932,-0.5713993054679083
263896,-4.862992435031737
384260,12.700814076806552
139494,20.4511468261558
156849,89.08817642451561
24318,73.72398021858501
370014,-0.7667456014548435
138088,494.79291474718104
459053,531.1916411073266
221251,-15.191801935273674
349113,-13.891801935273673
340987,-3.541801935273673
457374,477.6405677191633
400443,47.633104177709235
62920,-14.741801935273674
178234,18.985754434751843
253174,75.123980218585
230748,-14.991801935273674
20459,-10.591801935273674
212486,-12.841801935273674
267172,325.62814233973575
253230,-15.091801935273674
336004,-17.30632147517465
102400,27.03993967356516
371546,2669.5907115478444
312746,141.29853152874435
147182,-15.291801935273673
111255,51.283104177709234
430362,-14.941801935273674
78582,-17.841801935273672
179489,-4.421399305467908
162205,60.36474737201766
279719,-8.262992435031737
273756,4245.350540501593
217540,167.91269786315618
59132,98.4466347372905
4009,82.42660607341816
416917,3017.008605734839
242710,12.700814076806552
131075,25.335754434751845
274995,-10.891801935273673
272967,-15.441801935273674
253851,-15.941801935273674
20358,-15.241801935273674
418242,288.08377712178776
134444,1935.4881980211374
257745,163.05226787093065
245057,25.945524010653283
410087,-15.491801935273674
152121,1234.2992530011143
43641,-16.041801935273675
453796,594.7357342203288
223879,-12.691801935273674
351122,536.6571394076402
464067,1741.4949329997896
350083,268.5549461218915
79277,-13.691801935273674
108719,126.96508287823232
453212,712.3030857535136
412138,167.451662407237
124647,57.00705448790572
144036,2879.9856588551747
264360,-17.641801935273673
389625,157.87324297866485
361215,-12.141801935273673
78676,227.4654707395219
13014,126.11508287823233
469938,511.84120047856766
99080,475.5329097924817
275602,178.2138729843365
76205,234.61819331990495
248030,69.54459617654729
160464,68.96538877963368
217583,11.390092693370132
382988,144.66508287823234
176349,-15.341801935273674
288133,-0.1803099364356342
334544,501.22153182982584
239481,97.84077587209262
358651,14.50081407680655
222577,-16.841801935273672
249716,9.601395564798981
142936,-17.041801935273675
58428,13.2011468261558
455377,2287.4790467383937
218295,47.67956455567314
232636,48.09060130379682
133591,-16.791801935273675
72677,310.4309090394566
69364,67.82260739781732
78826,28.290650046263902
168471,700.6845506913047
453053,8.215718899564052
61703,241.08913893034628
275694,-13.791801935273673
268511,-9.262992435031737
5672,97.15086701454962
14332,-11.341801935273674
40515,-16.356321475174646
200927,12.3511468261558
205809,70.10819469393428
139471,31.99876181107966
240216,270.3457094018686
20713,20.530131619249325
115712,1004.7334327930901
403403,32.44876181107966
182073,-7.641801935273673
372698,75.39573638257582
78718,47.43146126539105
417253,-17.241801935273674
72328,522.8106958409609
395449,-13.241801935273674
457430,-13.947424750776193
433971,-15.941801935273674
223854,-13.079169730407092
389996,-10.006321475174648
81076,-9.291801935273673
450794,-15.041801935273673
36684,78.75086701454961
261673,-13.541801935273673
193042,106.80086701454961
31575,130.9868532632086
118716,-14.841801935273674
471417,30.352651765149105
357501,36.602651765149105
23711,36.78421592866381
306463,90.52660607341817
375815,247.5581185609289
265063,181.97755787813196
21040,-15.191801935273674
313742,21.69556248906768
189971,374.69180860478843
465651,102.70600292647362
457228,14.00819806472633
264416,9984.94351389662
141028,68.4532335086634
223165,78.58310417770923
309747,914.5279051622322
31744,-6.284116533015098
122012,177.84861893855384
364994,-5.6918019352736735
28910,21.35139556479898
453067,235.69570940186856
344159,1.5938412168516445
406670,194.93810709160726
363709,387.8144768451789
278656,-4.3291697304070915
283676,215.5535858166354
35545,325.0096043025691
260236,-16.091801935273672
192123,54.064747372017656
92604,-12.441801935273674
55200,-18.680309936435634
396999,148.5134992194162
421656,29.102651765149105
356745,242.0837771217878
326123,200.45081295162464
275406,597.313734349167
38468,6.708198064726325
456363,179.586876024898
219808,121.56593540184045
288518,-17.041801935273675
200737,1048.9206657345908
268204,43.16777379470983
333629,-16.391801935273673
147992,160.82324297866484
345452,257.9673360916671
141766,-15.241801935273674
211660,3.9832543985451565
202232,-15.141801935273673
271731,-14.741801935273674
319163,134.21508287823232
160884,732.2707224593892
218894,56.73310417770924
52247,1252.3742163050279
161708,-12.941801935273674
187248,96.24663473729049
89364,-13.491801935273674
154907,120.36703736709627
402253,-12.741801935273674
150443,5.3511468261558
277332,-15.991801935273674
446040,109.78515305659012
41219,-2.8791697304070922
2605,-15.891801935273673
111997,131.36152190722657
163360,-15.641801935273673
15766,-10.591801935273674
73892,19.09577274929646
157157,22.55081407680655
443300,4.508198064726326
59200,-4.841801935273674
204424,12.826073871692888
206561,186.56387298433648
422150,-15.541801935273673
155171,55.66868988377314
236699,780.5363363077782
286932,62.48310417770924
104563,-10.391801935273673
463437,415.07048566352944
54353,258.99428023976384
49746,-14.491801935273674
275795,-14.641801935273673
358546,-8.471399305467909
136494,-13.091801935273674
81280,52.23575443475184
457013,5.5008140768065505
374254,-12.941801935273674
214852,194.72324297866484
65323,273.7216355685239
158330,3.443841216851644
321791,27.714027769665563
355143,7.6511468261557996
412349,66.28310417770923
85821,314.1837771217878
270726,28.202651765149106
99867,-9.191801935273674
21754,31.3011468261558
29745,-12.241801935273674
291222,38.99060130379681
444941,404.1194048707781
246522,17.94089878490708
217239,459.7905677191633
47577,-8.941801935273674
270686,-16.841801935273672
242875,846.1124855286998
229015,-9.112992435031737
24659,7670.751604859304
230076,23.10139556479898
201890,-7.241801935273674
112052,163.16387298433648
148229,-5.391801935273673
89925,25.876073871692885
78685,-16.691801935273674
462934,-4.2667456014548435
285452,352.64632489767905
461218,-15.784116533015096
418196,165.79853152874435
411997,-17.341801935273672
48567,-16.747424750776194
144332,463.11440469092713
292877,61.41474737201766
241049,1.578600694532092
6780,7.0008140768065505
237162,41.74060130379681
235247,30.15081407680655
86510,100.4508670145496
249602,-11.697424750776193
426689,-12.491801935273674
570,-11.691801935273674
206887,125.69077587209262
17865,-7.162992435031737
39029,-14.980309936435633
420914,213.33399916163188
408775,22792.80947422103
206448,156.1008670145496
44034,27.102651765149105
406509,46.48310417770924
459605,324.3028523992072
321388,73.47660607341817
140562,21.5511468261558
175017,472.3206319038187
152710,-10.941801935273674
62027,395.6644046909272
150584,-10.27916973040709
150157,521.9457404670079
207687,1279.100981855881
117279,93.24573638257583
402733,-14.641801935273673
128222,-10.291801935273673
229165,2097.945574275952
422855,703.8303146076514
37204,401.4568928823856
155538,84.8466347372905
13050,-16.591801935273672
109631,517.552473973286
459909,-11.991801935273674
69179,334.64145833857225
279689,-7.916745601454844
454972,366.3711703525593
363010,235.3839991616319
389170,-8.312992435031738
212885,80.07660607341816
203956,129.36508287823233
413258,77.01474737201767
229263,3.193841216851644
382695,-8.504683730241712
37888,47.56777379470982
461660,0.6870075649682637
165254,22.75139556479898
296767,-15.391801935273673
215540,74.10967517592617
158406,81.51474737201767
152415,-15.091801935273674
46258,24.4511468261558
178008,1364.3791901289273
284450,159.52592334836845
420345,-14.041801935273673
14226,-23.084116533015095
131999,59.240601303796815
305628,767.6530857535136
470446,-15.691801935273674
374215,-17.30229871516557
463377,14.8511468261558
425680,-5.1918019352736735
239840,-1.0213993054679076
123761,-15.291801935273673
48426,138.71508287823232
97092,205.17324297866486
30566,-15.691801935273674
401804,-15.891801935273673
459688,252.80523741428334
181107,51.2011468261558
361488,143.36508287823233
3080,-12.741801935273674
120497,286.5925003260448
268158,-14.341801935273674
238759,151.49853152874434
168634,15.7011468261558
126318,37.79556248906768
126708,80.1452441990471
455633,225.31387298433648
218516,91.9935568722596
433983,-15.691801935273674
272564,179.9638729843365
189311,-3.291801935273673
103684,75.71474737201765
240523,510.6958368454855
1655,1012.826675122423
156660,368.15044399234307
76055,293.2837771217878
118799,-11.141801935273673
194476,307.1194048707781
179366,430.9329097924817
386597,1153.7534283617292
65045,135.32276905372382
371908,27.452651765149106
51075,373.94145833857226
389402,10.401146826155799
139026,75.5956005265786
138998,251.57324297866484
428565,138.33227788941582
60188,17.693841216851645
385379,305.1315037354342
132415,148.09853152874433
115963,33.9026517651491
317292,-14.091801935273674
357167,179.16148796926035
91299,-5.271399305467908
42826,-0.9918019352736742
329351,-16.191801935273674
290717,170.26387298433647
45049,131.5008670145496
87129,165.61387298433647
309957,241.7337771217878
40525,18.035754434751844
273347,7.991232899398678
132295,-17.691801935273674
397237,0.9870075649682626
411528,-1.97916973040709
417472,-16.206321475174647
35487,596.2953997854297
51299,-14.402298715165571
3043,11.036615794243644
7272,166.92734102898635
314497,-15.341801935273674
283562,13.100814076806552
427611,-12.341801935273674
254580,-8.891801935273673
241600,-4.212992435031737
302172,10.401395564798982
356918,85.16610929352626
98432,8.40139556479898
462804,34.05265176514911
380280,11.201395564798979
191195,-15.991801935273674
245035,11.1511468261558
393373,-13.391801935273673
176594,1462.9567407723139
30926,6.90139556479898
105194,-6.162992435031738
144606,25.285754434751844
16922,316.80756253563163
78911,318.00523741428333
59362,135.96610929352627
321786,378.10874622360706
137201,173.152111796359
373849,24.7011468261558
212418,293.6074163218411
286296,64.91474737201766
185190,68.9108107685707
386790,-14.891801935273673
352926,297.98830651679134
199235,-7.491801935273674
132176,-15.841801935273674
268964,282.3568928823856
322171,38.47607387169289
182019,-14.991801935273674
265572,-11.191801935273674
73217,-10.141801935273673
396977,67.17660607341817
239967,100.49584926522178
328777,526.5726179442719
228649,29.902651765149106
323169,130.19853152874435
82317,177.22324297866484
150408,92.87422105834202
166125,-16.041801935273675
195305,156.80086701454962
44099,102.58515000182344
220710,48.84647650149867
295195,60.75209330263485
237150,1.458198064726325
47873,195.62105977384093
402883,-16.641801935273673
397194,14.747927424438753
466972,-9.441801935273674
209882,5.220830269592909
317206,2592.547340847417
61424,225.39148029017386
81562,-9.341801935273674
363431,26.908198064726328
48893,-12.241801935273674
251471,90.32660607341816
278403,70.73712590159849
436041,68.36777379470982
21659,-11.891801935273673
468244,34.651395564798975
145026,134.29853152874435
289805,140.65292827878534
238999,42.06777379470982
348187,870.92818919099
22265,1024.9453781512727
387279,-17.141801935273673
258882,-10.941801935273674
209152,289.56133607674815
446620,2055.3610372200305
453452,194.5154707395219
166825,85.58310417770923
17459,113.95855241680817
373055,224.22928474406694
236495,85.47660607341817
101426,48.37620315997464
228396,142.60816051152807
283887,122.88020813517466
8584,17.306473421718227
34580,129.57971770008038
129774,7.20139556479898
307677,926.4227984280383
61025,-20.130309936435633
250750,-11.941801935273674
136453,3.1955240106532807
391143,1029.9584557509527
269044,1885.9569548266031
25161,-3.4775119749327104
402328,159.19853152874435
100014,-6.791801935273673
254757,130.74424972221436
468759,2516.3390659071815
460019,82.09584926522177
182402,-9.541801935273673
55837,196.1271191014074
155494,3638.748155486517
88813,348.6649510765909
20345,-13.691801935273674
5802,2.243841216851645
416767,22.200814076806548
222008,-15.991801935273674
201334,118.46516979949938
74774,296.33587336932766
74139,158.73923827828474
143525,824.3939188804878
210873,164.91872006466795
109805,8.443841216851645
105593,-15.591801935273674
176414,-4.321399305467907
50439,8.450814076806552
259991,70.52422105834202
156422,-14.141801935273673
32595,41.58821628872067
4112,65.23829491727444
225057,130.76508287823233
70885,65.07260739781732
376987,-15.391801935273673
248644,88.82660607341816
277076,146.86152190722657
398086,52.783104177709234
332387,239.2271191014074
463867,275.2575625356316
5476,11.876073871692888
248540,35.23575443475185
160310,42.43575443475184
137352,-16.141801935273673
45341,45.97645189861782
142314,65.38310417770924
94934,-17.241801935273674
347770,103.1466347372905
133869,417.69180860478843
330309,-15.491801935273674
154411,-11.791801935273673
273630,-17.141801935273673
423524,65.47660607341817
197383,277.3482372758703
74039,-9.291801935273673
283860,101.97787194496655
372000,1071.6286736691611
389328,59.244596176547276
422092,12.4511468261558
301848,-5.112992435031737
332838,441.383886173104
281080,154.89853152874434
3075,12.105333215689683
92388,33.001395564798976
182968,42.62748136220672
357488,309.7075625356316
294434,-7.641801935273673
197140,30.452651765149106
247223,8.743841216851646
53381,711.2301090544057
60528,129.04077587209264
405242,-15.741801935273674
168252,147.56387298433648
218547,50.383104177709235
63063,130.1407758720926
378166,38.975257654859945
321582,-16.041801935273675
262309,-3.4418019352736735
131448,3.193841216851644
338414,268.4568928823856
165836,-6.712992435031737
12732,472.6206319038187
5309,-6.1303099364356335
313455,11.6011468261558
2873,453.34164110732667
428914,33.19060130379681
75441,-4.012992435031737
114969,5.858198064726327
445435,19.50139556479898
144308,300.34752173121313
458328,34.054883371934835
85411,129.23798521958156
423014,158.91872006466795
176888,-12.741801935273674
368323,-7.091801935273674
114871,-15.541801935273673
281190,18.680131619249323
270210,312.7694048707781
19791,1.7332543985451565
180479,21.964027769665563
201939,1.7286006945320924
267331,287.0447524381491
106254,157.92755787813195
23788,-16.641801935273673
312243,46.4406500462639
179060,-17.691801935273674
258189,48.785754434751844
265093,-14.241801935273674
157073,-16.791801935273675
455239,24.25819806472633
423301,-15.141801935273673
419516,464.0329097924817
31089,-12.091801935273674
247863,42.78146126539106
268838,1557.235778660475
31350,-13.641801935273673
164587,-14.941801935273674
419100,531.416006925769
76880,-6.6918019352736735
127107,-14.641801935273673
360295,147.9638729843365
347054,1.1286006945320928
300960,47.66230607564459
457705,0.0008140768065509896
155716,869.0861915843086
305682,46.19556248906768
350169,10.75139556479898
344350,425.6572192874929
464117,-16.797424750776194
84160,148.56387298433648
220288,-14.741801935273674
438010,-1.8061587831483559
349731,8204.941225871898
190179,7.993841216851645
152387,14.808198064726326
422617,415.7734376417273
317117,-2.327022120970428
389334,-16.591801935273672
454331,69.02660607341817
378999,445.25666531539105
469651,-8.955307032773158
